STUDENT_ID,FISCAL_YEAR,RETAINED,SEX_CODE,IPEDS_RACE_CODE,HS_GPA
4333,FY23,N,M,3,2.723830454
4334,FY21,Y,F,4,3.026305198
4335,FY21,Y,F,2,3.585724175
4336,FY22,Y,F,8,2.217287098
4337,FY22,Y,F,5,2.795523421
4338,FY22,Y,F,4,3.369645384
4339,FY24,N,F,4,2.712974896
4340,FY22,Y,F,3,2.328556576
4341,FY24,Y,M,1,4
4342,FY21,Y,F,8,3.106973559
4343,FY23,Y,M,2,3.916783084
4344,FY24,Y,F,8,3.122544057
4345,FY21,N,M,4,2.685615936
4346,FY20,Y,F,2,3.301394417
4347,FY20,N,F,3,3.091561853
4348,FY21,Y,M,5,2.992815744
4349,FY24,Y,F,8,3.622357986
4350,FY20,Y,M,8,2.589148116
4351,FY22,Y,F,8,2.918966944
4352,FY20,N,F,1,2.764277044
4353,FY24,Y,M,4,3.246643089
4354,FY20,Y,M,4,2.99784384
4355,FY20,Y,F,5,2.523231282
4356,FY21,N,F,2,3.080824789
4357,FY20,N,F,1,3.033010584
4358,FY24,Y,F,3,2.980770012
4359,FY20,Y,M,3,2.886737191
4360,FY21,Y,F,3,2.994651155
4361,FY20,Y,F,4,3.427552512
4362,FY24,Y,F,4,4
4363,FY23,N,M,6,3.615563013
4364,FY22,Y,F,1,3.610331672
4365,FY21,Y,F,5,3.264301104
4366,FY23,Y,F,4,3.549688166
4367,FY20,Y,F,9,3.53351996
4368,FY20,N,M,4,2.843492011
4369,FY23,Y,M,5,2.2901489
4370,FY22,Y,M,4,4
4371,FY22,Y,F,9,3.037339451
4372,FY23,Y,M,8,2.846894135
4373,FY24,Y,F,7,3.093115881
4374,FY21,N,F,9,3.860511501
4375,FY22,Y,M,9,2.4363955
4376,FY21,N,F,9,2.270526766
4377,FY20,Y,F,3,3.437220514
4378,FY22,Y,F,1,3.345895374
4379,FY22,N,F,1,2.833166531
4380,FY22,Y,M,3,3.372040319
4381,FY21,N,M,6,3.367540126
4382,FY20,Y,M,2,3.916430154
4383,FY21,Y,M,7,2.433846488
4384,FY22,Y,M,2,2.678285561
4385,FY20,Y,M,6,3.029198471
4386,FY24,N,F,1,3.521872804
4387,FY24,Y,M,4,3.263651233
4388,FY24,N,F,5,3.942555778
4389,FY21,N,M,3,3.578741322
4390,FY24,N,M,9,3.095921479
4391,FY23,N,M,4,1.866923178
4392,FY23,Y,F,5,2.847933961
4393,FY20,N,F,8,2.960461741
4394,FY23,N,F,9,2.717460277
4395,FY23,Y,F,8,3.659228805
4396,FY20,N,M,9,2.676463106
4397,FY20,N,M,7,2.941554115
4398,FY24,Y,F,1,3.201297485
4399,FY21,Y,M,5,3.166727043
4400,FY24,Y,F,6,3.45054931
4401,FY24,Y,F,1,3.688496509
4402,FY20,N,F,7,2.867557105
4403,FY21,Y,F,3,2.310177776
4404,FY22,Y,F,9,3.148198566
4405,FY23,N,F,8,3.332753123
4406,FY21,N,F,9,3.655868378
4407,FY20,N,M,2,2.930498218
4408,FY23,Y,M,3,3.543533682
4409,FY20,N,M,8,2.194749867
4410,FY20,N,F,9,3.434106913
4411,FY20,Y,F,6,3.328959807
4412,FY20,Y,M,8,2.397849613
4413,FY23,N,F,3,2.934945979
4414,FY23,Y,M,6,3.8382144
4415,FY21,Y,F,3,2.661509254
4416,FY20,N,F,4,2.687262822
4417,FY21,N,F,5,2.640693933
4418,FY20,Y,M,9,3.612381286
4419,FY20,Y,F,1,3.263841041
4420,FY24,N,F,9,2.646340683
4421,FY21,N,F,6,2.786723377
4422,FY20,Y,F,5,3.422574218
4423,FY22,Y,F,9,3.45358769
4424,FY24,N,M,6,3.585548497
4425,FY24,Y,M,7,2.597563142
4426,FY21,Y,M,3,3.287689806
4427,FY21,Y,M,7,3.182853333
4428,FY22,Y,F,4,2.902295099
4429,FY24,N,F,9,3.111513365
4430,FY23,Y,M,4,2.570220086
4431,FY22,Y,F,2,3.617493603
4432,FY24,Y,F,1,3.787315481
4433,FY23,Y,M,6,2.54244662
4434,FY22,Y,F,1,2.837617294
4435,FY22,N,F,6,3.428885197
4436,FY20,N,F,7,3.80118387
4437,FY24,Y,F,9,4
4438,FY20,Y,M,6,2.83432295
4439,FY23,Y,F,1,3.286230957
4440,FY21,Y,F,9,2.735526865
4441,FY23,Y,F,1,3.228833507
4442,FY23,N,M,6,3.55174937
4443,FY22,Y,F,4,2.987696071
4444,FY24,Y,F,5,2.87932068
4445,FY22,Y,F,9,3.446089208
4446,FY21,N,M,4,2.836752311
4447,FY20,Y,F,3,1.773999756
4448,FY24,N,M,4,3.792627796
4449,FY24,Y,F,6,2.864635961
4450,FY21,Y,M,3,2.936514475
4451,FY21,Y,F,2,2.547440354
4452,FY24,Y,M,1,2.737171239
4453,FY22,Y,M,4,3.204233522
4454,FY23,N,F,8,2.945762964
4455,FY23,Y,F,5,3.053455288
4456,FY20,Y,F,3,4
4457,FY22,Y,F,3,3.094647535
4458,FY24,Y,F,3,2.488298351
4459,FY20,Y,F,4,3.196586234
4460,FY22,N,M,7,3.039541659
4461,FY22,Y,F,1,3.569883902
4462,FY20,N,M,6,2.752308575
4463,FY24,Y,F,2,3.011662041
4464,FY20,Y,M,3,1.995361222
4465,FY24,N,M,4,3.507232639
4466,FY20,Y,M,6,1.902789778
4467,FY23,Y,F,8,3.15818513
4468,FY23,N,F,5,2.912185109
4469,FY21,N,M,3,2.336413758
4470,FY21,Y,F,7,3.467173922
4471,FY24,Y,M,3,3.199462814
4472,FY20,Y,F,4,3.492340307
4473,FY22,N,M,8,3.168745878
4474,FY20,Y,M,8,3.887568624
4475,FY22,Y,M,4,2.726570021
4476,FY20,N,F,2,2.982971923
4477,FY24,Y,F,1,3.713620144
4478,FY21,N,F,8,3.710966143
4479,FY21,Y,F,7,2.504799478
4480,FY24,Y,M,5,3.641278208
4481,FY23,Y,M,5,3.297470651
4482,FY22,Y,M,8,4
4483,FY23,Y,F,8,3.197351846
4484,FY21,N,F,1,3.473102017
4485,FY20,Y,M,1,2.335771334
4486,FY23,Y,F,9,2.576638807
4487,FY22,Y,F,1,2.662988222
4488,FY21,Y,M,9,3.469910979
4489,FY23,N,M,1,3.395803766
4490,FY21,Y,F,8,3.26400906
4491,FY21,Y,F,8,2.806674155
4492,FY20,N,F,8,3.255807441
4493,FY20,Y,M,9,2.993311009
4494,FY23,N,F,7,2.433256091
4495,FY22,Y,M,5,3.767456584
4496,FY21,N,F,8,3.585627766
4497,FY22,Y,F,2,3.688371071
4498,FY20,Y,F,3,3.128653546
4499,FY22,Y,F,9,3.148228401
4500,FY24,Y,F,8,2.737328357
4501,FY20,N,F,7,2.749858317
4502,FY24,Y,F,8,3.588065493
4503,FY21,Y,M,5,2.731674278
4504,FY24,N,M,5,3.130790726
4505,FY23,Y,F,6,3.280164925
4506,FY23,Y,M,4,3.273490224
4507,FY21,Y,M,8,2.130365443
4508,FY22,Y,M,6,3.66574868
4509,FY24,Y,F,3,1.944015947
4510,FY22,Y,M,3,3.919260157
4511,FY23,Y,F,5,3.645262776
4512,FY22,Y,F,5,3.015219062
4513,FY20,Y,F,2,3.956120181
4514,FY24,Y,F,8,3.030767328
4515,FY24,Y,F,2,3.370582282
4516,FY22,N,M,7,2.63549087
4517,FY22,N,F,6,3.863319052
4518,FY24,N,M,2,2.372948299
4519,FY24,Y,M,7,2.864139504
4520,FY24,N,M,5,3.190780493
4521,FY22,Y,F,1,3.085637468
4522,FY21,N,M,9,2.856549157
4523,FY21,Y,F,9,2.686884488
4524,FY24,Y,M,4,3.111104554
4525,FY22,Y,M,3,2.711199775
4526,FY23,Y,F,3,3.312495581
4527,FY23,Y,F,1,3.300093965
4528,FY22,Y,M,6,3.052774618
4529,FY20,Y,F,6,3.088546516
4530,FY24,N,M,7,3.635509292
4531,FY21,N,M,6,2.276977086
4532,FY24,N,M,4,2.170733322
4533,FY21,Y,M,1,3.802758861
4534,FY21,Y,M,6,3.574415207
4535,FY24,Y,F,7,2.808365751
4536,FY21,N,F,5,2.718435914
4537,FY24,N,M,7,3.653501238
4538,FY22,Y,F,8,2.41985393
4539,FY23,N,F,5,2.517072705
4540,FY20,Y,F,4,2.404389002
4541,FY20,Y,F,6,3.087809448
4542,FY24,N,M,1,3.723186058
4543,FY23,Y,F,3,4
4544,FY20,Y,M,1,3.302905772
4545,FY22,N,F,8,2.549907594
4546,FY20,Y,F,6,3.102781044
4547,FY20,Y,F,4,3.24508924
4548,FY23,Y,F,9,3.862077688
4549,FY24,Y,M,6,2.923983241
4550,FY23,Y,M,3,3.676123221
4551,FY23,Y,F,1,2.614791742
4552,FY24,N,F,7,2.502036506
4553,FY24,Y,F,6,3.038219519
4554,FY20,N,F,7,2.522700146
4555,FY23,Y,M,4,2.592875551
4556,FY23,N,M,4,2.345623285
4557,FY22,Y,M,9,3.122113987
4558,FY20,Y,M,4,3.411441645
4559,FY24,N,M,4,3.893582937
4560,FY23,Y,F,2,2.329908997
4561,FY24,Y,M,6,3.922744816
4562,FY24,Y,M,8,3.889842698
4563,FY22,N,F,6,3.347320084
4564,FY22,Y,F,9,3.440079587
4565,FY21,N,F,9,3.561521918
4566,FY21,Y,F,4,3.134437463
4567,FY24,N,F,7,2.733286061
4568,FY22,Y,M,6,2.835377205
4569,FY23,Y,F,4,3.967100614
4570,FY24,Y,F,2,2.930549945
4571,FY20,Y,M,9,2.742242467
4572,FY23,N,F,8,2.200369734
4573,FY20,N,M,8,3.481521247
4574,FY23,Y,M,9,3.343373995
4575,FY21,Y,M,4,3.106613116
4576,FY21,N,F,2,3.110553454
4577,FY20,N,M,6,4
4578,FY24,Y,F,5,2.677595496
4579,FY20,Y,F,3,3.494476127
4580,FY21,N,F,9,3.040147679
4581,FY23,Y,F,8,2.159171753
4582,FY22,Y,M,1,3.261243705
4583,FY24,N,M,7,3.172066808
4584,FY21,N,F,3,3.42889388
4585,FY22,N,M,7,2.994757092
4586,FY21,Y,M,1,2.669685131
4587,FY22,Y,F,4,3.137366257
4588,FY20,Y,M,2,3.232783089
4589,FY20,Y,F,9,3.137859467
4590,FY20,Y,F,8,3.404954257
4591,FY23,Y,F,1,2.849710965
4592,FY24,Y,F,1,3.093902639
4593,FY22,N,M,2,2.622911129
4594,FY20,Y,F,3,2.852256901
4595,FY21,N,M,6,2.665043612
4596,FY23,Y,M,7,3.338655506
4597,FY21,N,M,9,2.266230073
4598,FY23,N,F,8,3.134173313
4599,FY23,N,M,1,3.610573745
4600,FY23,Y,F,3,3.110770943
4601,FY20,Y,F,2,3.601143848
4602,FY24,Y,F,3,3.310399188
4603,FY21,Y,M,9,2.852195783
4604,FY24,Y,M,9,2.801947609
4605,FY21,N,M,1,2.613828196
4606,FY20,Y,M,5,3.805226089
4607,FY21,Y,F,8,3.52433629
4608,FY22,Y,M,1,3.936769381
4609,FY20,Y,F,2,2.76658833
4610,FY20,N,F,9,2.702883838
4611,FY21,N,F,6,2.883493495
4612,FY23,Y,F,1,2.57214768
4613,FY24,Y,F,1,3.372543933
4614,FY23,Y,M,2,2.939610392
4615,FY24,Y,F,4,1.975357485
4616,FY24,Y,F,4,3.154213553
4617,FY24,Y,M,7,3.305804799
4618,FY22,Y,F,8,3.584460488
4619,FY24,N,F,9,2.601593306
4620,FY20,Y,M,2,3.921213947
4621,FY20,N,M,9,2.631518404
4622,FY22,Y,M,7,3.641063749
4623,FY24,N,M,1,2.726818728
4624,FY21,Y,M,4,2.153831334
4625,FY21,Y,F,1,2.621385743
4626,FY21,N,F,5,4
4627,FY22,Y,M,8,2.557097749
4628,FY22,Y,F,1,3.209589639
4629,FY23,Y,M,5,3.13979076
4630,FY21,N,M,1,3.357499863
4631,FY21,Y,F,5,2.431547376
4632,FY20,N,F,7,3.539756185
4633,FY20,Y,F,8,2.444999759
4634,FY21,Y,F,7,2.865278418
4635,FY21,N,F,1,3.048513845
4636,FY21,N,F,6,3.041436322
4637,FY22,N,M,1,2.920114232
4638,FY21,Y,M,7,2.622251763
4639,FY24,Y,M,8,2.773114943
4640,FY23,Y,F,5,2.050333867
4641,FY23,Y,M,5,2.338472765
4642,FY20,Y,F,5,2.660551744
4643,FY22,N,M,8,2.866574021
4644,FY21,N,F,6,3.451546068
4645,FY23,Y,M,5,2.977959808
4646,FY22,Y,M,9,3.525223408
4647,FY21,Y,M,5,3.093539
4648,FY24,Y,M,6,3.628009539
4649,FY21,Y,M,5,3.804941281
4650,FY24,Y,F,6,3.103158568
4651,FY20,N,M,4,2.74808592
4652,FY23,Y,M,7,3.640805714
4653,FY23,Y,F,2,3.36709234
4654,FY20,N,F,7,4
4655,FY23,Y,M,2,4
4656,FY23,N,F,5,2.793205242
4657,FY24,Y,F,9,3.33940963
4658,FY23,N,F,1,2.237604989
4659,FY22,Y,F,9,2.680046277
4660,FY23,N,M,4,2.931705179
4661,FY23,Y,F,2,3.267996741
4662,FY23,Y,M,9,3.370243244
4663,FY22,N,F,7,3.406017217
4664,FY24,N,F,3,2.971968918
4665,FY20,Y,F,9,3.077240097
4666,FY24,N,F,3,1.820644824
4667,FY23,Y,M,4,3.728976833
4668,FY23,Y,F,3,2.528426565
4669,FY22,N,F,1,3.492453333
4670,FY24,Y,F,5,3.031568457
4671,FY22,Y,M,1,2.732010012
4672,FY21,Y,F,3,3.736021247
4673,FY23,Y,F,6,2.147508125
4674,FY23,Y,M,2,2.350976354
4675,FY20,Y,F,1,2.511412015
4676,FY23,Y,M,2,2.874530257
4677,FY22,Y,F,9,2.667452467
4678,FY21,N,M,6,2.564238095
4679,FY23,Y,F,8,2.927598843
4680,FY21,Y,F,4,2.368133189
4681,FY24,Y,M,6,3.293590503
4682,FY24,Y,F,4,3.58145588
4683,FY21,Y,F,4,2.998412576
4684,FY24,N,M,2,3.921748166
4685,FY22,Y,M,9,2.347754509
4686,FY20,Y,M,8,3.023370847
4687,FY22,N,F,7,2.687710912
4688,FY21,Y,F,6,3.230108624
4689,FY23,Y,M,2,2.74269521
4690,FY20,Y,F,1,2.272074349
4691,FY24,N,F,8,3.188738539
4692,FY20,N,F,9,4
4693,FY20,N,M,7,3.179433552
4694,FY21,Y,F,3,3.45035722
4695,FY21,Y,M,1,3.192618712
4696,FY23,N,F,4,3.545909615
4697,FY22,Y,F,1,3.248209828
4698,FY21,Y,M,6,2.62455805
4699,FY24,Y,F,2,4
4700,FY20,Y,M,6,2.118559702
4701,FY23,Y,M,8,2.935471038
4702,FY20,Y,M,4,3.353145215
4703,FY24,Y,F,1,3.840384097
4704,FY24,Y,F,3,3.372345125
4705,FY23,N,F,4,3.159595206
4706,FY23,Y,F,4,2.843663035
4707,FY21,Y,F,2,3.128397383
4708,FY23,N,M,9,3.544307828
4709,FY24,N,F,2,2.906603237
4710,FY22,Y,F,2,3.766156515
4711,FY21,N,M,7,2.285771604
4712,FY23,Y,F,2,2.142251198
4713,FY21,Y,M,8,2.712013272
4714,FY21,Y,F,5,3.025326368
4715,FY20,N,F,4,3.137197937
4716,FY24,Y,F,1,3.484762505
4717,FY23,Y,F,8,3.110936939
4718,FY22,Y,M,5,3.036204117
4719,FY23,Y,M,8,2.918489448
4720,FY24,Y,F,9,3.343161712
4721,FY22,N,M,7,2.909825375
4722,FY21,N,F,3,3.410922599
4723,FY22,N,F,3,2.528717366
4724,FY20,Y,F,1,3.882635647
4725,FY21,Y,F,9,3.537997806
4726,FY20,Y,F,3,3.115148651
4727,FY22,N,M,2,3.36451721
4728,FY21,N,M,3,3.073321354
4729,FY24,N,F,9,2.640536756
4730,FY23,Y,M,7,3.487898745
4731,FY22,N,M,9,3.705100183
4732,FY24,N,M,5,3.433037042
4733,FY23,Y,F,1,2.63049448
4734,FY23,Y,F,2,2.49801273
4735,FY22,N,F,3,4
4736,FY20,Y,F,7,3.919990473
4737,FY22,Y,F,7,2.348906379
4738,FY22,Y,M,3,3.351148806
4739,FY22,N,F,8,3.383709178
4740,FY20,N,F,4,2.361881506
4741,FY23,Y,F,2,2.251138251
4742,FY23,Y,M,3,2.899745456
4743,FY20,Y,F,9,2.625083417
4744,FY21,Y,M,9,2.968526128
4745,FY24,Y,F,8,3.071542147
4746,FY20,N,F,4,2.37972647
4747,FY22,N,M,1,3.608324497
4748,FY21,N,M,6,4
4749,FY20,N,F,6,2.758168109
4750,FY21,Y,F,6,3.355545091
4751,FY21,N,M,1,3.218902284
4752,FY21,Y,F,3,3.140312583
4753,FY23,Y,M,5,3.674214096
4754,FY22,Y,M,2,2.842199445
4755,FY22,N,F,5,3.34646185
4756,FY20,Y,M,3,3.484018274
4757,FY20,Y,M,8,2.680906187
4758,FY23,Y,F,7,2.970268056
4759,FY22,Y,M,9,2.320354394
4760,FY21,Y,M,6,3.754861836
4761,FY24,N,M,2,2.726136086
4762,FY21,N,F,8,3.667100528
4763,FY20,Y,F,3,2.264615878
4764,FY20,N,M,5,2.644005135
4765,FY21,N,F,1,3.682514807
4766,FY20,Y,M,9,3.213705599
4767,FY20,N,M,1,4
4768,FY24,Y,F,9,3.223979519
4769,FY20,Y,M,3,3.476930276
4770,FY22,N,M,1,3.592091126
4771,FY20,N,M,1,2.988703835
4772,FY23,Y,F,9,3.363065426
4773,FY23,Y,M,4,2.711055076
4774,FY22,N,M,6,3.47263034
4775,FY22,Y,F,4,3.397212424
4776,FY20,Y,M,1,2.977608192
4777,FY23,Y,M,6,2.710025162
4778,FY22,N,M,8,3.467401578
4779,FY20,Y,M,9,2.950818373
4780,FY20,Y,F,9,2.729658357
4781,FY21,Y,F,2,3.886878438
4782,FY24,Y,F,2,3.011705752
4783,FY21,Y,M,4,3.444355619
4784,FY21,Y,M,5,3.350713223
4785,FY21,Y,F,9,2.04911791
4786,FY21,Y,M,3,3.829444841
4787,FY21,Y,M,6,3.139074473
4788,FY21,Y,F,2,2.854972871
4789,FY21,Y,F,6,3.368428228
4790,FY24,N,F,7,3.448414483
4791,FY22,Y,M,8,3.197960157
4792,FY20,Y,F,8,2.906376868
4793,FY23,Y,M,7,2.72625095
4794,FY20,N,F,2,3.507446985
4795,FY21,Y,M,4,3.493035887
4796,FY21,Y,M,2,1.605525769
4797,FY20,N,M,5,3.462021395
4798,FY24,Y,F,1,2.943790013
4799,FY23,Y,M,7,2.831736487
4800,FY22,Y,M,1,2.710643982
4801,FY24,Y,M,2,2.62055859
4802,FY21,N,F,2,3.691647912
4803,FY23,Y,F,2,2.736406198
4804,FY24,Y,M,8,3.483688037
4805,FY20,N,M,9,2.960815985
4806,FY22,Y,F,8,2.615172576
4807,FY22,N,F,3,3.449049684
4808,FY22,Y,M,1,2.620981844
4809,FY23,N,F,5,2.690060421
4810,FY21,Y,M,3,3.078627525
4811,FY23,Y,F,9,3.890854597
4812,FY20,N,M,6,3.012724691
4813,FY21,N,M,7,2.394044321
4814,FY20,Y,M,3,3.152287816
4815,FY23,Y,F,6,3.246992933
4816,FY24,N,M,4,2.879871111
4817,FY23,Y,M,8,2.144691134
4818,FY20,Y,M,8,3.234738368
4819,FY23,N,F,3,3.014324849
4820,FY22,Y,F,5,3.619369397
4821,FY22,Y,F,8,3.451130987
4822,FY24,Y,M,7,1.869754414
4823,FY20,Y,M,2,3.168969615
4824,FY22,Y,F,8,2.717221619
4825,FY22,N,M,6,3.010662691
4826,FY23,N,F,2,2.979520496
4827,FY21,Y,F,4,3.023792603
4828,FY20,Y,F,1,2.773902926
4829,FY20,N,M,3,3.05470431
4830,FY22,Y,M,4,3.42946784
4831,FY23,Y,M,9,3.043631639
4832,FY21,N,M,6,3.432367595
4833,FY20,N,M,7,3.271627545
4834,FY22,Y,F,3,4
4835,FY20,Y,F,4,3.749734738
4836,FY22,Y,F,5,2.794185337
4837,FY20,N,M,5,3.34818106
4838,FY22,N,M,2,3.171194214
4839,FY24,Y,F,8,3.615086221
4840,FY23,Y,F,7,3.433456096
4841,FY21,Y,F,7,3.245880064
4842,FY24,N,F,6,3.099084144
4843,FY23,Y,F,5,2.681603286
4844,FY21,N,F,1,3.075980043
4845,FY20,N,M,8,3.179086843
4846,FY22,N,M,8,2.880614748
4847,FY20,Y,F,8,2.993631658
4848,FY21,Y,F,2,3.755082137
4849,FY24,Y,F,2,4
4850,FY23,N,F,1,3.091911148
4851,FY24,Y,F,6,3.455102006
4852,FY22,Y,F,4,2.821033953
4853,FY24,Y,M,9,3.899857457
4854,FY23,N,F,7,3.065810978
4855,FY21,Y,M,8,2.172062168
4856,FY22,Y,M,1,3.939042794
4857,FY20,N,F,9,2.156697131
4858,FY20,Y,M,2,2.848735007
4859,FY24,N,M,8,3.245731056
4860,FY20,Y,M,3,3.132872542
4861,FY23,Y,F,7,3.239256522
4862,FY23,Y,M,3,2.556012513
4863,FY21,Y,M,3,3.246392998
4864,FY20,Y,F,9,2.790488145
4865,FY24,Y,M,6,3.791877969
4866,FY20,Y,M,2,2.818159912
4867,FY21,N,F,9,1.962281599
4868,FY20,N,F,3,2.89596268
4869,FY21,Y,M,7,4
4870,FY23,Y,M,8,2.348694956
4871,FY23,Y,M,5,2.806633042
4872,FY24,Y,F,3,2.17171833
4873,FY21,Y,F,5,2.119378945
4874,FY23,Y,F,6,3.392441926
4875,FY23,Y,F,5,2.863541616
4876,FY23,Y,F,4,2.506409386
4877,FY21,Y,M,5,2.556606521
4878,FY20,N,F,8,3.584274797
4879,FY21,N,M,7,4
4880,FY24,Y,M,7,3.718758608
4881,FY20,Y,M,3,3.017878147
4882,FY24,N,F,2,3.858215257
4883,FY21,Y,F,3,3.501012729
4884,FY23,Y,M,5,2.099103033
4885,FY21,N,M,3,2.814617565
4886,FY24,Y,F,7,2.37546908
4887,FY24,Y,M,8,2.970434944
4888,FY20,N,M,4,3.621855788
4889,FY21,N,F,5,2.885278459
4890,FY22,Y,F,3,3.799022178
4891,FY20,N,M,7,2.057412893
4892,FY23,N,M,5,2.925738242
4893,FY21,Y,F,5,3.007122029
4894,FY22,Y,M,8,3.355643918
4895,FY20,Y,M,7,2.809612429
4896,FY24,N,F,1,2.494024038
4897,FY23,Y,F,4,3.841284609
4898,FY22,Y,F,1,2.968785308
4899,FY21,N,F,2,3.422012075
4900,FY20,Y,F,3,2.586312365
4901,FY22,N,F,7,2.921028598
4902,FY24,Y,F,2,3.377773745
4903,FY22,N,F,7,2.678175743
4904,FY24,N,M,1,2.866592459
4905,FY20,Y,F,7,4
4906,FY23,Y,F,1,3.668499735
4907,FY24,Y,M,7,2.934506819
4908,FY20,N,F,5,2.657009904
4909,FY22,N,M,6,2.892413008
4910,FY20,N,F,4,3.212248448
4911,FY23,Y,M,2,3.407928707
4912,FY23,Y,M,7,2.887666077
4913,FY21,N,F,9,3.393096689
4914,FY24,Y,F,3,3.360551206
4915,FY20,N,M,6,3.052462058
4916,FY23,Y,F,4,3.197204454
4917,FY21,Y,F,6,3.649685354
4918,FY23,Y,M,1,2.360680759
4919,FY20,Y,M,6,3.559010937
4920,FY24,N,F,7,2.390485879
4921,FY23,Y,F,7,2.336397903
4922,FY20,N,M,2,2.506822906
4923,FY21,Y,M,7,3.413040723
4924,FY24,Y,M,5,3.244109185
4925,FY21,Y,F,4,2.800057329
4926,FY20,Y,F,1,3.314468743
4927,FY22,Y,M,8,3.427761821
4928,FY24,Y,F,8,3.224958222
4929,FY22,Y,F,8,4
4930,FY21,Y,M,5,3.430271903
4931,FY21,N,F,8,2.489985916
4932,FY24,N,M,3,2.862400176
4933,FY24,N,M,8,2.867556204
4934,FY20,N,M,1,3.287603531
4935,FY23,N,F,6,2.715698426
4936,FY21,N,F,5,2.552040582
4937,FY22,Y,F,6,3.239883455
4938,FY20,Y,F,6,2.368990908
4939,FY21,Y,F,7,3.623735872
4940,FY24,Y,F,9,3.382950036
4941,FY23,Y,F,8,3.00524417
4942,FY24,N,M,4,3.041447111
4943,FY21,Y,F,8,3.575905757
4944,FY22,N,M,6,3.095063802
4945,FY22,N,F,5,2.858548716
4946,FY23,Y,F,6,2.925420362
4947,FY20,N,F,3,3.506193829
4948,FY24,Y,M,2,2.675126983
4949,FY24,Y,M,5,2.924527708
4950,FY23,Y,M,9,2.946306104
4951,FY23,Y,M,9,3.122842689
4952,FY22,N,F,9,3.500219648
4953,FY23,Y,M,2,2.69203803
4954,FY21,Y,M,5,2.570643144
4955,FY20,Y,M,2,2.899509216
4956,FY21,Y,F,1,3.054453317
4957,FY24,Y,F,6,2.239152655
4958,FY22,N,M,7,3.125317105
4959,FY24,Y,M,5,3.566621919
4960,FY22,Y,M,9,2.524005372
4961,FY24,Y,F,5,2.98182467
4962,FY21,N,F,3,2.034368334
4963,FY22,N,F,4,3.900549334
4964,FY20,Y,F,9,2.530456243
4965,FY22,N,F,1,3.871677938
4966,FY23,N,F,8,3.314444285
4967,FY21,Y,F,2,2.559004706
4968,FY20,Y,F,4,3.870012567
4969,FY23,Y,F,8,3.010209044
4970,FY22,Y,F,5,2.876393986
4971,FY23,Y,M,5,3.00463408
4972,FY24,Y,F,9,1.753568158
4973,FY24,Y,M,2,2.59878368
4974,FY20,Y,F,7,2.826688854
4975,FY24,N,M,2,2.241519777
4976,FY24,N,M,9,2.943190175
4977,FY22,Y,M,1,2.998732395
4978,FY20,Y,M,2,2.125753321
4979,FY23,N,M,5,2.898331878
4980,FY20,Y,F,9,3.025216877
4981,FY21,Y,M,7,3.020915314
4982,FY21,Y,F,8,2.589879075
4983,FY24,Y,F,7,2.492654173
4984,FY21,Y,M,6,2.501082074
4985,FY24,Y,F,7,2.78079896
4986,FY23,Y,M,8,3.443054879
4987,FY22,N,F,8,2.901759901
4988,FY22,Y,F,2,2.347660266
4989,FY20,Y,M,1,2.522421797
4990,FY24,N,F,3,2.825758442
4991,FY21,Y,F,6,2.920671958
4992,FY24,N,F,7,3.139857502
4993,FY20,Y,M,4,2.366544882
4994,FY23,Y,F,7,3.233948175
4995,FY21,Y,M,3,3.306516121
4996,FY22,Y,M,6,3.217036463
4997,FY21,Y,F,3,2.502896416
4998,FY24,Y,M,9,3.145372074
4999,FY20,N,M,9,3.73962253
5000,FY20,N,F,2,3.835558808
